,year,words
91,1942,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'konservatismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
92,1951,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'konservatismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'humanist', 'utopisch']"
93,1901,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'konservatismus', 'faschismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
94,1930,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'konservatismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
95,1967,"['autoritär', 'autoritarismus', 'totaliarismus', 'anarchist', 'konservatismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
96,1963,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'konservatismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
97,1981,"['autoritär', 'autoritarismus', 'totaliarismus', 'anarchist', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist']"
98,1938,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'konservatismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'kapitalist', 'utopisch']"
99,1974,"['autoritär', 'autoritarismus', 'totaliarismus', 'anarchist', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
100,2000,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
101,1950,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'konservatismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'kapitalist', 'utopisch']"
102,1927,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'konservatismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
103,1937,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'konservatismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'kapitalist', 'utopisch']"
104,1936,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'kapitalist', 'utopisch']"
105,2008,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
106,1965,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'anarchismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
107,1909,"['autoritär', 'autoritarismus', 'kommunist', 'totaliarismus', 'sozialist', 'anarchist', 'konservatismus', 'faschismus', 'Faschist', 'libertarismus', 'liberalisierung', 'nationalismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
108,1988,"['autoritär', 'autoritarismus', 'totaliarismus', 'anarchist', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist']"
109,1953,"['autoritär', 'autoritarismus', 'totaliarismus', 'sozialist', 'anarchist', 'konservatismus', 'Faschist', 'libertarismus', 'nationalist', 'populismus', 'populist', 'progressivismus', 'progressiv', 'humanist', 'utopisch']"
